1386470039759605762	josematarodri	2021-04-25 23:59:51+00:00	en	Anthony Hopkins Forever #Oscars
1386470021367582728	talk_bed	2021-04-25 23:59:47+00:00	en	Comment below who will take the title for ACTOR IN A LEADING ROLE #rizahmed @chadwickboseman @AnthonyHopkins #garyoldman #stevenyeun https://t.co/ua5yjieS7Z
1386469989868257284	petermazurk	2021-04-25 23:59:39+00:00	en	@YorgosHelios @NME Ha ha ha . He was great but #anthonyhopkins just stunning
1386469956070658049	welshjaci	2021-04-25 23:59:31+00:00	en	OK I'm going Anthony Hopkins Best Actor, Emerald Best Original Screenplay, Nomadland for Best Cinematography, director, movie and actress.
1386469927851216905	rm7_sweet	2021-04-25 23:59:24+00:00	en	Mr. @AnthonyHopkins, you've been my favourite actor all the time.I really love your work, and believe me, that performance in the movie "the father" woow!!! You made me cry a lot,there are no one that deserves more the #Oscar2021 than you. To me you are the winner no matter what https://t.co/tE77pKyGjQ
1386469860092301322	BragsterJourno	2021-04-25 23:59:08+00:00	en	Olivia Colman is up for Best Supporting Actress for her role in The Father alongside Anthony Hopkins.  She said: "I'm usually in bed by now"
1762047812752015623	RobertsPohotoG	2024-02-26 09:31:50+00:00	en	This is worth seeing for all of us.
1386469802504511488	FilmsOnToday	2021-04-25 23:58:54+00:00	en	@TheAcademy 2021 my selected picks:  🔸Picture: Nomadland 🔸Leading Actor: @AnthonyHopkins  🔸Leading Actress: Frances McDormand 🔸Supporting Actor: @SachaBaronCohen  🔸Supporting Actress: Olivia Colman 🔸Director: Chloé Zhao 🔸Screenplays: Judas and the Black Messiah/The Father
1386469626268196866	TheatreofZen	2021-04-25 23:58:12+00:00	en	Looks like Anthony Hopkins stayed in the UK, smart.
1386469589450625025	radcliff8	2021-04-25 23:58:04+00:00	en	@AnthonyHopkins Oh Sir you are going to be ok . Don’t worry about old age you are perfect. Know that you make so many folks happy with your words. Be happy you are much loved
1386469577211658240	JLCauvin	2021-04-25 23:58:01+00:00	en	My #Oscars ballot: Pic - Promising Young Woman (The Father and Sound of Metal runners up) Actor - Anthony Hopkins (Riz Ahmed runner up) Actress - Andra Day
1741444593730650536	getTheConqueror	2023-12-31 13:02:00+00:00	en	Challenge yourself to lose weight with Hadrian’s Wall challenge!  Hadrian’s Wall Virtual Challenge takes you 90mi (145km) starting at Wallsend and ending at Bowness-on-Solway, across the north of England.  Sign up now!
1386469571985608707	llewyndvs	2021-04-25 23:57:59+00:00	en	the father, minari, sound of metal, another round, anthony hopkins, carey mulligan🤞🤞🤞🤞🤞🤞❤️🧡💛💚💙💜🤎🖤🤍❣️💕💞💓💗💖💘💝💟💟💝💘💖💗💓💞💕❣️🖤🤍🤎💜💙💚💛🧡💟💝💘💖💗💓💞💕❣️🤍🖤🤎💜💙💚💛🧡💟💝💘💗💖💓💕💞❣️ #Oscars #Oscars2021
1386469473478135811	lynne_kistler	2021-04-25 23:57:36+00:00	en	@jamiebgolden @OUAchievers We watched The Father today.  Anthony Hopkins was incredible.
1386469418352484359	JimmyPxter	2021-04-25 23:57:23+00:00	en	@InsaneLetterbox In the immortal words of Anthony Hopkins...  "They don't even speak English."
1386469221090177026	dpgcrimethink	2021-04-25 23:56:36+00:00	en	I adore Olivia Colman. “Sir Anthony Hopkins should be in bed!” haha #royalty #Oscars
1386469197287469061	Marc_OLamarre	2021-04-25 23:56:30+00:00	en	Alright I'm calling some of the winners of tonight #Oscars  Best Picture will go to: "Judas and the Black Messiah" Actor in a leading role: Anthony Hopkins Actress in a leading role: Viola Davis Animated feature: Soul
1386469188538093571	elephantzae	2021-04-25 23:56:28+00:00	en	ATOR   1. Anthony Hopkins, "The Father"* 2. Chadwick Boseman, "Ma Rainey's Black Bottom"** 3. Riz Ahmed, "Sound of Metal" 4. Steven Yeun, "Minari" 5. Gary Oldman, "Mank" https://t.co/b5V3sStL8V
1386469170724937731	SamDykstraMiLB	2021-04-25 23:56:24+00:00	en	1. Nomadland 2. Minari 3. Judas and the Black Messiah 4. Sound of Metal 5. Mank 6. Promising Young Woman 7. Trial of the Chicago 7  Did not see (with apologies to Anthony Hopkins): The Father
1386469124864364544	HungerHuman	2021-04-25 23:56:13+00:00	en	The Academy @ Anthony Hopkins: https://t.co/xtYMKFruRH
1386469027900440660	willemdatoes	2021-04-25 23:55:50+00:00	en	Anthony Hopkins missing the Oscars and BAFTAS because he was painting in Wales &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
1386469020560359428	psycheddelicc	2021-04-25 23:55:48+00:00	en	JDJSJSK LET ANTHONY HOPKINS WINS THE OSCAR :(
1753584083794350325	BOXABL	2024-02-03 01:00:00+00:00	en	Check out this folding house 🤯  Most car factories like Ford or Tesla reportedly build one car per minute. Isn’t it time we do that for houses?
1386469015908933632	alexritman	2021-04-25 23:55:47+00:00	en	Olivia Colman on Anthony Hopkins not attending either the #Oscars or the BAFTAs.  "He should be in bed. He's 83."
1386468989824606208	drew__amber	2021-04-25 23:55:41+00:00	en	Anthony Hopkins didn’t even show up to the London Oscar Event. Man doesn’t give a fuck anymore 😂
1386468868147851267	KyleTurkGHT	2021-04-25 23:55:12+00:00	en	3. The Father. Anthony Hopkins would deserve Best Actor in any other year. Tough to follow sometimes, but that worked both for and against it. Really worth watching if you haven't.
1386468782579793924	eljoserra	2021-04-25 23:54:51+00:00	en	Actor in a Leading Role:  1. Chadwick Boseman 2. Anthony Hopkins 3. Riz Ahmed 4. Gary Oldman 5. Steven Yeun
1741444593713856912	getTheConqueror	2023-12-31 13:02:00+00:00	en	Challenge yourself to lose weight with the Jesus Trail challenge!  The Jesus Trail Virtual Challenge takes you on a 39-mile (63 km) journey from Nazareth to Capernaum, in Israel.   Sign up now!
1386468757812387841	tiannachantal	2021-04-25 23:54:45+00:00	en	@AnthonyHopkins Such a legend you are sir @AnthonyHopkins
1386468681723559937	censoresd	2021-04-25 23:54:27+00:00	en	best picture: nomadland ou minari best director: chloe zhao best actress: frances mcdormand best actor: anthony hopkins best supporting actress: youn yun-jung best supporting actor: daniel kaluuya  now watch me
1386468326889644032	Thisisgabie_	2021-04-25 23:53:03+00:00	en	Actor In A Leading: Anthony Hopkins #Oscars
1386468311773458432	scinuno	2021-04-25 23:52:59+00:00	en	Ator  1. Riz Ahmed 2. Chadwick Boseman 3. Anthony Hopkins 4. Steven Yeung 5. Gary Oldman  1. Daniel Kaluuya 2. Lakeith Stanfield 3. Paul Raci  4. Sacha Baron Cohen
1754438211999531306	Netwrix	2024-02-05 09:34:00+00:00	en	The new issue of Cyber Chief Journal is here!  This edition of Cyber Chief is crafted to aid cybersecurity leaders, compliance officers and IT professionals in understanding audit and regulatory frameworks, fortifying their defenses to meet requirements, and satisfying auditors.
1386468216478879744	SusanaLeyva	2021-04-25 23:52:36+00:00	en	@CNell_LA To address that concern: the director makes a choice that removes all sentimentality from it and keeps the film very urgent and raw. Anthony Hopkins’ performance is a tour de force, like Olivia deHavilland in The Heiress. And he did it at 83!
1386468178549788672	DanielFAVaz	2021-04-25 23:52:27+00:00	en	@NextBestPicture Anthony Hopkins and Vanessa Kirby win
1386468175131328513	Miles_Cox	2021-04-25 23:52:26+00:00	en	Best Actor - Who Should Win: Anthony Hopkins (The Father) Who Will Win: Chadwick Boseman (Ma Rainey's Black Bottom) Again, Boseman very deserving and should be honored for an incredible and too short career, but this is Hopkin's best work in my opinion. (6 of 9)
1386468128373288965	MariJulia	2021-04-25 23:52:15+00:00	en	Mi ranking de actor principal. #Oscars  1. Anthony Hopkins, The Father 2. Riz Ahmed, Soun of Metal 3. Gary Oldman, Mank 4. Chadwick Boseman, Ma Rainey’s Black Bottom 5. Steven Yeun, Minari
1386468101550600193	MurrietOmar	2021-04-25 23:52:09+00:00	en	I'm stressed!! @AnthonyHopkins Vs #GaryOldman my acting idols!!  Memories of being at the @TheAcademy ceremony back in 2018 come to my mind.
1386468099025670145	JoyMitchell	2021-04-25 23:52:08+00:00	en	@ksorbs I'm going to watch because of "Nomadland" which I have not seen but like the story line shown in the trailer.  Also I'd like to see "The Father".  Does Anthony Hopkins have dementia or is his daughter driving him mad for ulterior motives. The rest I can live without .
1386468047356051460	BassamLFC	2021-04-25 23:51:56+00:00	en	Anthony Hopkins winning an Oscar tonight would be really great.
