1635536156149391360	acharya_jatin	2023-03-14 06:59:41+00:00	en	@daverandla My feeling on #BrendanFraser - it is in his Eyes…they show how Genuine he is…
1635536043851276289	FilmyUpdatesv	2023-03-14 06:59:14+00:00	en	2023 #Oscars top mentions across social and news media over the past 24-hours!  ⭐ Top Mentioned Actors:  1. #JrNTR 2. #RamCharan  3. #KeHuyQuan  4. #BrendanFraser  5. #PedroPascal   #Oscar #Oscars95 #AcademyAwards #Oscars2023 https://t.co/IyimDcTzGw
1635535906579922945	saneekoodhu	2023-03-14 06:58:41+00:00	en	nah, brendan fraser really deserved.
1635535868764258305	chic_chua	2023-03-14 06:58:32+00:00	en	Ako lang ba yung gusto rin umiyak nung nagsspeech si brendan fraser for his win at the Oscars? From being one of my childhood crushies from the Mummy and George of the Jungle, to now winning such a once in a lifetime award, secondhand emotions talaga 😭
1635535817342058496	UnquenchableJoy	2023-03-14 06:58:20+00:00	en	@jackdnoonan @daverandla Good for you lol I’ll sum it up so you don’t have to hurt your brain or strain your eyes, Brendan Fraser  fought for them and helped get 80 percent of what was due sadly it took over two years for the fx team to get paid for work on journey to the center of the earth movie.
1635535419700813824	nodsaibot	2023-03-14 06:56:45+00:00	en	@Nerdrotics people only saw it for brendan fraser
1635535086170013696	b3n1c3n0w	2023-03-14 06:55:25+00:00	en	Brendan Fraser rocks!  But what will fix such an odious system is UNIONS! I thought Canada was better than US wrt bankruptcy as an unethical way 4 wealthy to get out of paying their dues. Nope Canada seems to have plenty loopholes 4 corrupt film makers &amp; charlatans to operate!
1635534587567955968	sendmeluvlttrs	2023-03-14 06:53:27+00:00	en	I would let brendan fraser hold my drink
1635534574426963969	iratespecialyst	2023-03-14 06:53:23+00:00	en	Brendan Fraser won the award for his acting talent, not the fat suit. Stop pretending you care. You make soap, stick to that and leave the social commentating to us assholes on Twitter.
1635401854678073345	Dove	2023-03-13 22:06:01+00:00	en	@KBHeylen Stop giving fat suits awards ‼️ We want better representation in Hollywood. #LetsChangeBeauty
1635534449508057088	zdroberts	2023-03-14 06:52:54+00:00	en	So who is writing the script for the Brendan Fraser/Ke Huy Quan buddy movie. Can I be the set photographer?
